Age,Avg Monthly GB Download,Avg Monthly Long Distance Charges,Churn,City,Contract,Country,Dependents,Device Protection Plan,Gender,Internet Service,Internet Type,Latitude,Longitude,Married,Monthly Charge,Multiple Lines,Number of Dependents,Number of Referrals,Offer,Online Backup,Online Security,Paperless Billing,Partner,Payment Method,Phone Service,Population,Premium Tech Support,Quarter,Referred a Friend,Satisfaction Score,Senior Citizen,State,Streaming Movies,Streaming Music,Streaming TV,Tenure in Months,Total Extra Data Charges,Total Long Distance Charges,Total Refunds,Under 30,Unlimited Data,Zip Code
44,0,36.45,0,Ben Lomond,One Year,United States,0,0,Female,0,,37.078873,-122.090386,1,24.5,1,0,9,,0,0,1,1,Credit Card,1,6407,0,Q3,1,4,0,California,0,0,0,58,0,2114.1,9.22,0,0,95005
23,42,45.24,0,Pioneertown,Two Year,United States,0,1,Male,1,Fiber Optic,34.201108,-116.593456,1,98.7,1,0,5,Offer A,1,0,1,1,Bank Withdrawal,1,354,1,Q3,1,3,0,California,1,1,0,70,0,3166.8,0.0,1,1,92268
49,15,48.93,1,Palmdale,Month-to-Month,United States,0,0,Male,1,Fiber Optic,34.557711,-118.029441,0,93.35,1,0,0,,0,0,1,0,Bank Withdrawal,1,25370,0,Q3,0,1,0,California,1,1,1,15,0,733.95,0.0,0,1,93552
64,12,0.0,0,Esparto,One Year,United States,1,0,Male,1,Cable,38.834469,-122.127193,0,34.05,0,2,0,,0,1,0,0,Credit Card,0,2756,1,Q3,0,3,0,California,0,0,0,33,0,0.0,0.0,0,1,95627
46,0,16.85,0,San Jose,Two Year,United States,1,0,Male,0,,37.246064,-121.749494,1,24.95,1,2,7,,0,0,1,1,Credit Card,1,14792,0,Q3,1,4,0,California,0,0,0,51,0,859.35,0.0,0,0,95138
76,7,8.59,0,Woodland,Month-to-Month,United States,0,1,Male,1,Fiber Optic,38.71967,-121.862416,1,104.35,1,0,9,Offer B,1,0,1,1,Bank Withdrawal,1,38547,0,Q3,1,5,1,California,1,0,1,65,0,558.35,0.0,0,1,95695
56,8,12.21,0,Sacramento,Month-to-Month,United States,0,1,Male,1,DSL,38.567594,-121.437507,0,69.5,1,0,0,,0,1,0,0,Mailed Check,1,15975,0,Q3,0,3,0,California,0,0,1,18,0,219.78,0.0,0,1,95819
45,15,0.0,0,Susanville,One Year,United States,0,0,Male,1,Cable,40.559177,-120.612113,0,29.45,0,0,0,,0,0,0,0,Credit Card,0,19440,1,Q3,0,3,0,California,0,0,0,66,0,0.0,0.0,0,1,96130
34,0,7.33,0,Santa Rosa,One Year,United States,0,0,Male,0,,38.468893,-122.580539,0,19.95,0,0,0,Offer D,0,0,1,0,Bank Withdrawal,1,25718,0,Q3,0,3,0,California,0,0,0,13,0,95.29,0.0,0,0,95409
20,59,13.8,0,Elk Creek,Month-to-Month,United States,0,0,Male,1,Fiber Optic,39.53222,-122.594879,0,87.75,1,0,0,,0,1,1,0,Bank Withdrawal,1,587,0,Q3,0,3,0,California,0,0,1,15,0,207.0,0.0,1,1,95939
45,28,28.04,0,Venice,Month-to-Month,United States,1,0,Male,1,Fiber Optic,33.991782,-118.479229,1,85.6,0,3,1,,0,0,1,1,Bank Withdrawal,1,31021,1,Q3,1,4,0,California,1,1,0,18,0,504.72,0.0,0,1,90291
47,25,0.0,0,Warner Springs,Two Year,United States,0,0,Male,1,Cable,33.323705,-116.626907,1,60.0,0,0,5,,1,1,1,1,Bank Withdrawal,0,1205,1,Q3,1,3,0,California,1,1,1,38,0,0.0,0.0,0,1,92086
48,23,0.0,0,Temecula,Month-to-Month,United States,0,1,Female,1,DSL,33.507255,-117.029473,1,35.65,0,0,5,Offer D,1,0,1,1,Credit Card,0,46171,0,Q3,1,3,0,California,0,0,0,17,0,0.0,0.0,0,1,92592
61,0,19.75,1,Lemoore,Two Year,United States,0,0,Female,0,,36.303666,-119.825657,0,24.75,1,0,0,Offer C,0,0,0,0,Credit Card,1,30419,0,Q3,0,3,0,California,0,0,0,25,0,493.75,0.0,0,0,93245
50,24,47.05,0,Honeydew,Two Year,United States,1,1,Female,1,Cable,40.342928,-124.063329,1,90.3,1,2,5,Offer B,1,1,0,1,Credit Card,1,82,1,Q3,1,3,0,California,1,1,1,59,0,2775.95,0.0,0,1,95545
26,42,43.99,1,Novato,Month-to-Month,United States,0,0,Female,1,Fiber Optic,38.135897,-122.563683,0,80.0,0,0,0,Offer E,0,0,1,0,Bank Withdrawal,1,16429,0,Q3,0,3,0,California,1,1,0,5,10,219.95,40.0,1,0,94945
67,14,38.79,0,Lucerne Valley,Month-to-Month,United States,0,0,Male,1,Fiber Optic,34.508417,-116.856103,0,80.55,1,0,0,,1,0,1,0,Credit Card,1,5256,0,Q3,0,5,1,California,0,0,0,18,0,698.22,0.0,0,1,92356
19,58,2.43,0,Mission Viejo,Two Year,United States,0,1,Male,1,Cable,33.611945,-117.665867,1,70.85,0,0,3,,0,1,1,1,Credit Card,1,46371,1,Q3,1,4,0,California,1,1,0,71,0,172.53,0.0,1,1,92691
32,57,30.06,0,Mariposa,Two Year,United States,1,0,Female,1,DSL,37.526791,-119.99437,1,63.8,0,3,0,,1,0,0,1,Bank Withdrawal,1,10226,1,Q3,0,3,0,California,1,1,0,47,80,1412.82,0.0,0,0,95338
25,58,48.48,1,Huntington Park,Month-to-Month,United States,0,1,Female,1,Fiber Optic,33.97803,-118.217141,1,73.75,0,0,5,,0,0,1,1,Bank Withdrawal,1,78114,0,Q3,1,1,0,California,0,1,0,4,0,193.92,0.0,1,1,90255
48,0,22.49,0,Hermosa Beach,One Year,United States,0,0,Female,0,,33.86532,-118.396336,1,25.9,1,0,4,Offer B,0,0,1,1,Credit Card,1,18693,0,Q3,1,4,0,California,0,0,0,45,0,1012.05,0.0,0,0,90254
65,4,16.34,1,Piercy,Month-to-Month,United States,0,0,Male,1,Fiber Optic,39.955587,-123.681175,1,89.95,1,0,1,,1,0,1,1,Bank Withdrawal,1,200,0,Q3,1,1,1,California,0,0,1,69,110,1127.46,6.79,0,0,95587
52,2,19.84,0,Pasadena,Month-to-Month,United States,0,0,Male,1,Fiber Optic,34.165383,-118.123752,1,90.65,1,0,1,Offer B,1,0,1,1,Bank Withdrawal,1,38460,0,Q3,1,5,0,California,1,1,0,65,110,1289.6,0.0,0,0,91104
63,19,2.48,0,San Clemente,Two Year,United States,1,1,Female,1,Fiber Optic,33.429488,-117.609432,0,105.45,0,1,0,Offer C,1,0,1,0,Bank Withdrawal,1,34946,1,Q3,0,5,0,California,1,1,1,26,0,64.48,0.0,0,1,92672
25,26,28.86,1,Capitola,Month-to-Month,United States,0,1,Female,1,Fiber Optic,36.977025,-121.952864,1,79.7,0,0,1,,1,0,0,1,Bank Withdrawal,1,9673,0,Q3,1,1,0,California,0,0,0,2,0,57.72,0.0,1,1,95010
49,0,30.31,0,Norwalk,One Year,United States,1,0,Female,0,,33.905963,-118.08263,1,19.55,0,1,10,Offer B,0,0,0,1,Bank Withdrawal,1,103214,0,Q3,1,5,0,California,0,0,0,53,0,1606.43,0.0,0,0,90650
68,15,32.12,0,Compton,Two Year,United States,0,0,Male,1,Fiber Optic,33.912246,-118.236773,0,104.9,1,0,0,,1,0,1,0,Bank Withdrawal,1,29825,1,Q3,0,5,1,California,1,0,1,57,90,1830.84,1.69,0,0,90222
32,0,1.42,0,Red Bluff,One Year,United States,0,0,Male,0,,40.186772,-122.388361,0,19.65,0,0,0,Offer D,0,0,0,0,Credit Card,1,26438,0,Q3,0,3,0,California,0,0,0,18,0,25.56,0.0,0,0,96080
74,23,12.33,0,Los Olivos,One Year,United States,0,1,Female,1,Cable,34.70434,-120.02609,1,64.2,0,0,2,,0,0,0,1,Bank Withdrawal,1,1317,1,Q3,1,4,1,California,0,0,1,34,0,419.22,0.0,0,1,93441
45,25,9.23,1,Dunnigan,Month-to-Month,United States,0,0,Female,1,Fiber Optic,38.931425,-121.946081,1,99.15,0,0,1,,1,0,1,1,Mailed Check,1,19,1,Q3,1,2,0,California,1,1,1,5,0,46.15,0.0,0,1,95937
42,9,29.11,1,Whittier,Month-to-Month,United States,0,0,Female,1,Fiber Optic,33.972119,-118.020188,0,75.35,1,0,0,Offer E,0,0,0,0,Bank Withdrawal,1,26265,0,Q3,0,1,0,California,0,0,0,4,0,116.44,0.0,0,1,90602
69,19,0.0,0,Sacramento,Two Year,United States,0,0,Male,1,DSL,38.53508,-121.444144,0,48.8,0,0,0,Offer B,0,1,1,0,Credit Card,0,37031,0,Q3,0,3,1,California,1,1,1,52,0,0.0,0.0,0,1,95820
59,6,27.68,0,Rowland Heights,One Year,United States,0,1,Female,1,Fiber Optic,33.976753,-117.897367,0,95.5,1,0,0,,1,0,1,0,Bank Withdrawal,1,46342,0,Q3,0,5,0,California,0,0,1,65,80,1799.2,0.0,0,0,91748
60,22,33.36,0,Irvine,Month-to-Month,United States,0,1,Male,1,Fiber Optic,33.680302,-117.833296,0,89.55,1,0,0,Offer D,0,0,1,0,Bank Withdrawal,1,22499,0,Q3,0,4,0,California,0,0,1,12,0,400.32,0.0,0,1,92614
60,10,11.48,0,Pittsburg,One Year,United States,1,1,Male,1,Fiber Optic,38.006047,-121.916834,1,85.85,0,1,4,,1,0,1,1,Credit Card,1,78816,1,Q3,1,4,0,California,0,0,0,56,0,642.88,0.0,0,1,94565
24,0,26.12,1,Delhi,Month-to-Month,United States,0,0,Female,0,,37.422961,-120.765493,0,20.5,0,0,0,Offer E,0,0,0,0,Credit Card,1,10159,0,Q3,0,2,0,California,0,0,0,1,0,26.12,0.0,1,0,95315
80,15,22.95,0,Artesia,One Year,United States,0,1,Male,1,Fiber Optic,33.867593,-118.080637,1,104.35,1,0,2,,1,0,1,1,Bank Withdrawal,1,16398,0,Q3,1,4,1,California,1,1,1,60,0,1377.0,41.23,0,1,90701
34,56,25.34,1,Marina Del Rey,Month-to-Month,United States,1,0,Female,1,Fiber Optic,33.977468,-118.445475,0,78.95,1,3,0,,0,1,1,0,Bank Withdrawal,1,18058,0,Q3,0,1,0,California,0,0,0,12,80,304.08,0.0,0,0,90292
65,28,37.78,0,Hamilton City,Two Year,United States,0,0,Male,1,Fiber Optic,39.732767,-122.042298,0,94.85,1,0,0,Offer E,0,0,1,0,Bank Withdrawal,1,1931,0,Q3,0,4,1,California,1,1,1,3,0,113.34,0.0,0,1,95951
33,7,19.2,1,Pinecrest,Month-to-Month,United States,0,1,Male,1,Fiber Optic,38.224869,-119.755729,1,99.25,1,0,1,Offer D,1,1,1,1,Bank Withdrawal,1,235,0,Q3,1,1,0,California,0,0,1,23,0,441.6,0.0,0,1,95364
75,19,5.6,0,Cantua Creek,Two Year,United States,0,1,Male,1,Fiber Optic,36.488056,-120.407691,1,114.5,1,0,4,Offer A,1,1,1,1,Mailed Check,1,1766,1,Q3,1,3,1,California,1,1,1,72,0,403.2,0.0,0,1,93608
54,0,2.61,0,Palo Alto,Two Year,United States,0,0,Male,0,,37.45809,-122.115398,1,19.3,0,0,3,,0,0,0,1,Credit Card,1,45499,0,Q3,1,3,0,California,0,0,0,72,0,187.92,0.0,0,0,94303
46,0,35.59,0,San Francisco,Month-to-Month,United States,0,0,Male,0,,37.791998,-122.408653,0,19.65,0,0,0,,0,0,1,0,Credit Card,1,13723,0,Q3,0,5,0,California,0,0,0,3,0,106.77,0.0,0,0,94108
45,21,0.0,0,Boulevard,Month-to-Month,United States,0,0,Female,1,DSL,32.677097,-116.304991,0,40.75,0,0,0,Offer E,1,0,0,0,Bank Withdrawal,0,1509,0,Q3,0,4,0,California,1,1,0,9,20,0.0,0.0,0,0,91905
64,24,8.56,1,San Diego,Month-to-Month,United States,0,0,Male,1,Fiber Optic,32.85723,-117.209774,0,90.85,1,0,0,Offer E,1,0,1,0,Credit Card,1,34902,0,Q3,0,3,0,California,1,1,0,1,0,8.56,0.0,0,1,92122
64,76,40.68,0,Shasta Lake,Month-to-Month,United States,1,1,Female,1,Fiber Optic,40.692523,-122.369876,1,81.5,0,5,7,Offer C,0,0,1,1,Bank Withdrawal,1,6277,1,Q3,1,5,0,California,0,0,0,39,0,1586.52,0.0,0,1,96019
57,19,44.95,0,Meridian,One Year,United States,0,0,Male,1,DSL,39.068071,-121.832638,1,44.6,0,0,1,Offer D,0,0,0,1,Bank Withdrawal,1,776,0,Q3,1,3,0,California,0,0,0,14,0,629.3,0.0,0,1,95957
40,0,42.55,0,Santa Ana,One Year,United States,1,0,Male,0,,33.719869,-117.907063,1,23.95,1,3,1,,0,0,1,1,Credit Card,1,91188,0,Q3,1,5,0,California,0,0,0,51,0,2170.05,0.0,0,0,92704
34,0,38.96,0,San Jacinto,Month-to-Month,United States,0,0,Male,0,,33.806708,-117.02007,0,20.05,0,0,0,Offer D,0,0,0,0,Credit Card,1,4456,0,Q3,0,4,0,California,0,0,0,12,0,467.52,0.0,0,0,92582
19,26,2.76,0,Gridley,Month-to-Month,United States,0,0,Female,1,Fiber Optic,39.346898,-121.759537,0,71.1,0,0,0,Offer D,0,0,1,0,Bank Withdrawal,1,9763,0,Q3,0,5,0,California,0,0,0,18,150,49.68,0.0,1,0,95948
55,12,0.0,0,Rancho Cucamonga,One Year,United States,0,0,Male,1,Cable,34.245289,-117.642503,0,36.0,0,0,0,,1,0,0,0,Credit Card,0,23079,1,Q3,0,3,0,California,0,0,0,40,130,0.0,0.0,0,0,91737
29,69,12.69,0,Long Beach,Month-to-Month,United States,0,0,Male,1,Fiber Optic,33.797638,-118.11662,0,91.15,1,0,0,Offer C,0,1,1,0,Bank Withdrawal,1,38902,0,Q3,0,3,0,California,0,0,1,37,50,469.53,17.5,1,0,90815
73,14,8.3,0,Witter Springs,One Year,United States,0,1,Male,1,Fiber Optic,39.222323,-122.985488,1,110.55,1,0,2,,0,1,1,1,Mailed Check,1,240,1,Q3,1,3,1,California,1,0,1,69,0,572.7,0.0,0,1,95493
26,48,0.0,0,Ramona,Month-to-Month,United States,1,1,Female,1,DSL,33.044541,-116.833922,0,45.55,0,2,0,Offer B,1,0,0,0,Credit Card,0,33104,0,Q3,0,3,0,California,1,1,0,48,0,0.0,0.0,1,1,92065
36,12,26.55,0,Whittier,Month-to-Month,United States,0,1,Female,1,Fiber Optic,34.007353,-118.033683,0,91.65,0,0,0,,1,0,1,0,Bank Withdrawal,1,32050,0,Q3,0,5,0,California,0,0,1,43,0,1141.65,0.0,0,1,90601
27,48,49.43,1,Madera,Month-to-Month,United States,0,0,Male,1,Fiber Optic,37.004068,-119.930027,0,69.55,0,0,0,Offer E,0,0,1,0,Bank Withdrawal,1,49247,0,Q3,0,2,0,California,0,1,0,1,0,49.43,0.0,1,1,93638
28,59,10.11,0,Paramount,Two Year,United States,1,1,Male,1,DSL,33.897122,-118.164432,1,86.85,1,3,10,Offer A,1,1,0,1,Bank Withdrawal,1,55306,1,Q3,1,4,0,California,1,1,1,71,0,717.81,0.0,1,1,90723
45,14,13.51,0,San Leandro,Month-to-Month,United States,0,0,Male,1,DSL,37.704384,-122.126703,0,46.0,0,0,0,Offer D,0,0,0,0,Credit Card,1,36568,0,Q3,0,4,0,California,0,0,0,10,0,135.1,0.0,0,1,94578
35,16,41.85,0,Mecca,Month-to-Month,United States,0,0,Male,1,Fiber Optic,33.543835,-115.993906,0,89.2,1,0,0,Offer B,1,0,1,0,Bank Withdrawal,1,8768,0,Q3,0,5,0,California,0,0,1,41,0,1715.85,2.21,0,1,92254
40,27,29.56,0,Ukiah,Month-to-Month,United States,1,0,Female,1,Fiber Optic,39.134075,-123.23422,1,80.75,1,2,9,Offer B,0,0,1,1,Bank Withdrawal,1,30988,1,Q3,1,4,0,California,0,0,0,51,0,1507.56,0.0,0,1,95482
32,26,11.56,0,Pomona,Month-to-Month,United States,0,0,Female,1,DSL,34.067932,-117.785168,0,65.1,0,0,0,,1,1,0,0,Credit Card,1,36057,0,Q3,0,3,0,California,0,0,1,40,0,462.4,0.0,0,1,91768
50,30,35.32,1,Ferndale,One Year,United States,0,1,Female,1,Fiber Optic,40.4785,-124.301372,1,89.55,1,0,1,,1,0,1,1,Bank Withdrawal,1,2965,1,Q3,1,2,0,California,0,0,0,39,0,1377.48,0.0,0,1,95536
54,57,16.75,0,Tupman,Two Year,United States,1,0,Female,1,DSL,35.316263,-119.402559,0,66.0,1,3,0,,1,1,0,0,Bank Withdrawal,1,236,1,Q3,0,3,0,California,0,0,0,70,90,1172.5,0.0,0,0,93276
62,0,42.25,0,Weldon,One Year,United States,0,0,Male,0,,35.55647,-118.244914,0,20.55,0,0,0,Offer B,0,0,0,0,Credit Card,1,1935,0,Q3,0,5,0,California,0,0,0,47,0,1985.75,0.0,0,0,93283
40,14,15.53,0,Crestline,Month-to-Month,United States,0,1,Male,1,Fiber Optic,34.248061,-117.29028,0,94.05,0,0,0,Offer E,0,0,1,0,Bank Withdrawal,1,10484,0,Q3,0,4,0,California,1,1,1,9,0,139.77,0.0,0,1,92325
24,52,16.15,0,Potrero,Two Year,United States,0,0,Female,1,Fiber Optic,32.619465,-116.593605,1,84.05,1,0,8,Offer A,1,1,1,1,Bank Withdrawal,1,905,0,Q3,1,4,0,California,0,1,0,72,0,1162.8,0.0,1,1,91963
70,16,8.98,0,Hughson,One Year,United States,0,0,Female,1,DSL,37.5923,-120.853288,1,60.0,0,0,1,,1,0,1,1,Bank Withdrawal,1,6822,0,Q3,1,5,1,California,1,0,0,20,0,179.6,0.0,0,1,95326
64,0,10.94,0,San Diego,Two Year,United States,0,0,Female,0,,32.747484,-117.166877,1,20.25,0,0,1,,0,0,0,1,Credit Card,1,30202,0,Q3,1,3,0,California,0,0,0,61,0,667.34,5.15,0,0,92103
69,23,41.13,0,Vacaville,One Year,United States,0,0,Female,1,Cable,38.419088,-122.024568,0,49.85,0,0,0,,1,0,1,0,Credit Card,1,32564,0,Q3,0,3,1,California,0,0,0,18,0,740.34,0.0,0,1,95688
77,16,37.4,0,Anaheim,Month-to-Month,United States,0,0,Female,1,Fiber Optic,33.844983,-117.952151,0,95.4,1,0,0,,0,0,1,0,Bank Withdrawal,1,60553,0,Q3,0,4,1,California,1,0,1,21,0,785.4,0.0,0,1,92801
73,19,38.06,1,San Diego,Month-to-Month,United States,0,1,Male,1,Fiber Optic,32.787836,-117.232376,0,101.1,1,0,0,Offer C,0,0,1,0,Bank Withdrawal,1,46086,0,Q3,0,1,1,California,1,0,1,37,0,1408.22,0.0,0,1,92109
52,17,25.25,0,Los Olivos,Month-to-Month,United States,1,0,Male,1,Cable,34.70434,-120.02609,0,55.3,0,2,0,Offer B,1,1,1,0,Bank Withdrawal,1,1317,0,Q3,0,3,0,California,0,0,0,47,0,1186.75,0.0,0,1,93441
44,0,6.61,0,Lagunitas,Month-to-Month,United States,0,0,Female,0,,38.021772,-122.691744,0,18.8,0,0,0,Offer E,0,0,0,0,Credit Card,1,821,0,Q3,0,4,0,California,0,0,0,3,0,19.83,0.0,0,0,94938
72,21,0.0,0,Redcrest,One Year,United States,0,1,Female,1,DSL,40.363446,-123.835041,1,50.4,0,0,10,Offer C,1,1,1,1,Credit Card,0,400,0,Q3,1,3,1,California,1,0,0,31,0,0.0,0.0,0,1,95569
62,21,23.2,1,Mission Hills,Month-to-Month,United States,1,0,Male,1,Fiber Optic,34.266389,-118.459744,0,79.9,0,3,0,,0,0,0,0,Bank Withdrawal,1,17112,0,Q3,0,2,0,California,1,1,0,1,0,23.2,0.0,0,1,91345
34,14,17.57,1,Annapolis,One Year,United States,0,0,Male,1,Cable,38.731055,-123.316553,1,77.5,1,0,1,Offer D,1,1,0,1,Mailed Check,1,747,1,Q3,1,2,0,California,0,0,1,21,80,368.97,18.39,0,0,95412
42,28,18.47,0,Stanford,Two Year,United States,0,1,Female,1,DSL,37.424342,-122.165641,0,85.35,1,0,0,Offer A,0,1,1,0,Credit Card,1,13386,1,Q3,0,3,0,California,1,1,1,69,0,1274.43,0.0,0,1,94305
61,0,4.79,0,Cassel,Two Year,United States,0,0,Male,0,,40.936285,-121.572692,0,25.25,1,0,0,Offer D,0,0,0,0,Credit Card,1,344,0,Q3,0,4,0,California,0,0,0,22,0,105.38,0.0,0,0,96016
49,22,35.11,0,Rancho Cucamonga,Two Year,United States,0,1,Male,1,Fiber Optic,34.132275,-117.611478,0,109.2,1,0,0,,1,0,0,0,Bank Withdrawal,1,39064,1,Q3,0,3,0,California,1,1,1,72,0,2527.92,0.0,0,1,91701
77,4,6.23,1,Sacramento,Month-to-Month,United States,0,1,Male,1,Fiber Optic,38.584505,-121.491956,1,79.65,0,0,1,Offer C,1,0,1,1,Credit Card,1,16599,0,Q3,1,3,1,California,0,0,0,30,0,186.9,0.0,0,1,95814
58,12,40.58,0,Sacramento,Month-to-Month,United States,0,0,Male,1,Fiber Optic,38.486502,-121.334051,1,95.4,1,0,4,Offer C,0,0,1,1,Bank Withdrawal,1,11396,0,Q3,1,3,0,California,1,1,1,36,0,1460.88,0.0,0,1,95829
48,8,0.0,0,Victorville,Two Year,United States,0,1,Male,1,Cable,34.486835,-117.362274,1,48.15,0,0,10,Offer B,0,1,0,1,Credit Card,0,63235,1,Q3,1,4,0,California,0,0,1,42,0,0.0,0.0,0,1,92392
40,76,0.0,0,San Diego,One Year,United States,1,0,Male,1,DSL,32.774046,-117.142454,0,43.05,0,3,0,Offer B,1,1,1,0,Bank Withdrawal,0,11650,0,Q3,0,3,0,California,0,0,1,50,0,0.0,0.0,0,1,92108
57,0,45.19,0,Whittier,Month-to-Month,United States,0,0,Female,0,,33.976678,-118.065875,1,19.5,0,0,1,,0,0,0,1,Bank Withdrawal,1,32148,0,Q3,1,4,0,California,0,0,0,37,0,1672.03,0.0,0,0,90606
31,3,7.94,0,Davis Creek,Month-to-Month,United States,0,0,Female,1,Fiber Optic,41.750354,-120.403885,0,100.85,1,0,0,Offer E,0,0,1,0,Credit Card,1,104,1,Q3,0,4,0,California,1,1,1,4,10,31.76,0.0,0,0,96108
39,5,25.77,0,Culver City,Month-to-Month,United States,0,0,Male,1,Cable,34.019323,-118.391902,0,49.05,0,0,0,,0,0,0,0,Credit Card,1,15195,1,Q3,0,3,0,California,0,0,0,1,0,25.77,0.0,0,1,90232
66,24,22.9,0,Cabazon,Two Year,United States,0,0,Male,1,Fiber Optic,33.929812,-116.76058,0,69.65,0,0,0,Offer D,0,0,0,0,Bank Withdrawal,1,2355,0,Q3,0,3,1,California,0,0,0,16,0,366.4,0.0,0,1,92230
60,0,26.99,0,Stonyford,Two Year,United States,0,0,Female,0,,39.288127,-122.415841,1,18.4,0,0,9,Offer B,0,0,0,1,Bank Withdrawal,1,844,0,Q3,1,4,0,California,0,0,0,59,0,1592.41,0.0,0,0,95979
39,13,20.14,0,Dulzura,Month-to-Month,United States,0,1,Female,1,DSL,32.622999,-116.687855,0,66.15,1,0,0,,1,1,1,0,Bank Withdrawal,1,727,0,Q3,0,4,0,California,0,0,0,38,0,765.32,0.0,0,1,91917
20,69,33.28,0,Santa Barbara,Month-to-Month,United States,1,1,Male,1,Cable,34.037342,-119.80079,0,55.9,0,1,0,Offer E,0,1,0,0,Credit Card,1,25771,0,Q3,0,4,0,California,0,1,0,3,0,99.84,0.0,1,1,93105
57,30,37.39,0,Gardena,Two Year,United States,0,1,Female,1,DSL,33.876482,-118.284077,0,81.65,0,0,0,Offer B,0,1,0,0,Bank Withdrawal,1,9960,1,Q3,0,3,0,California,1,1,1,45,0,1682.55,0.0,0,1,90248
74,17,48.85,1,Los Angeles,Month-to-Month,United States,1,0,Female,1,Fiber Optic,34.044271,-118.185237,1,80.65,1,1,1,Offer E,1,0,1,1,Credit Card,1,55668,0,Q3,1,3,1,California,0,0,0,8,0,390.8,0.0,0,1,90063
41,7,48.37,0,Sanger,Two Year,United States,0,1,Male,1,DSL,36.819628,-119.440414,1,84.7,0,0,10,,1,1,1,1,Credit Card,1,28991,1,Q3,1,3,0,California,1,1,1,69,0,3337.53,0.0,0,1,93657
21,0,22.22,0,Studio City,Two Year,United States,0,0,Female,0,,34.139082,-118.39275,1,26.45,1,0,1,Offer A,0,0,0,1,Credit Card,1,26157,0,Q3,1,4,0,California,0,0,0,72,0,1599.84,0.0,1,0,91604
25,0,16.57,0,Orange,Two Year,United States,0,0,Female,0,,33.784597,-117.844535,0,20.6,0,0,0,,0,0,1,0,Credit Card,1,15396,0,Q3,0,5,0,California,0,0,0,63,0,1043.91,0.0,1,0,92866
44,14,40.26,1,Oakland,One Year,United States,0,0,Female,1,Fiber Optic,37.828416,-122.216005,0,84.05,1,0,0,,0,0,0,0,Bank Withdrawal,1,36517,0,Q3,0,2,0,California,0,0,1,32,0,1288.32,0.0,0,1,94611
46,6,10.33,0,Torrance,One Year,United States,0,1,Male,1,DSL,33.833181,-118.292062,1,54.9,1,0,4,Offer B,0,0,0,1,Bank Withdrawal,1,17058,0,Q3,1,4,0,California,0,0,0,50,0,516.5,0.0,0,1,90502
73,27,17.25,1,San Jose,Month-to-Month,United States,0,1,Female,1,Fiber Optic,37.28682,-121.723877,1,104.05,1,0,5,,0,0,1,1,Bank Withdrawal,1,15798,1,Q3,1,3,1,California,1,0,1,11,0,189.75,0.0,0,1,95135
33,22,34.51,0,Point Reyes Station,Month-to-Month,United States,0,0,Female,1,Cable,38.060264,-122.830646,1,44.9,0,0,0,Offer D,0,0,0,1,Credit Card,1,1885,0,Q3,0,5,0,California,0,0,0,19,0,655.69,0.0,0,1,94956
29,53,41.92,0,San Francisco,Two Year,United States,0,1,Female,1,Fiber Optic,37.768881,-122.395521,0,111.25,1,0,0,,1,0,1,0,Bank Withdrawal,1,17372,1,Q3,0,4,0,California,1,1,1,71,0,2976.32,0.0,1,1,94107
26,71,41.9,0,Darwin,Month-to-Month,United States,0,0,Female,1,DSL,36.319181,-117.593053,0,45.55,0,0,0,Offer E,0,0,0,0,Bank Withdrawal,1,64,0,Q3,0,5,0,California,0,0,0,2,10,83.8,0.0,1,0,93522
37,27,42.78,0,Bolinas,One Year,United States,0,0,Female,1,DSL,37.943087,-122.72379,0,54.25,0,0,0,,0,1,0,0,Bank Withdrawal,1,1573,1,Q3,0,3,0,California,0,0,0,8,0,342.24,0.0,0,1,94924
33,9,40.34,0,Huntington Beach,Two Year,United States,0,1,Male,1,DSL,33.679659,-118.016195,1,83.25,0,0,1,Offer B,1,1,1,1,Credit Card,1,42663,1,Q3,1,3,0,California,1,1,1,51,0,2057.34,0.0,0,1,92648
30,85,0.0,0,Knights Landing,One Year,United States,0,1,Male,1,Cable,38.875508,-121.765866,0,49.35,0,0,0,Offer A,0,1,1,0,Bank Withdrawal,0,1793,1,Q3,0,3,0,California,0,0,1,67,0,0.0,0.0,0,1,95645
40,0,22.29,0,Oroville,Two Year,United States,0,0,Female,0,,39.473896,-121.415927,0,20.85,0,0,0,Offer D,0,0,1,0,Credit Card,1,28382,0,Q3,0,3,0,California,0,0,0,21,0,468.09,1.31,0,0,95966
57,0,12.0,1,Glendale,Month-to-Month,United States,0,0,Male,0,,34.182378,-118.262922,0,20.05,0,0,0,,0,0,0,0,Bank Withdrawal,1,9864,0,Q3,0,2,0,California,0,0,0,1,0,12.0,0.0,0,0,91207
50,0,45.87,0,Coleville,One Year,United States,0,0,Male,0,,38.42528,-119.475741,0,24.8,1,0,0,Offer B,0,0,0,0,Credit Card,1,1332,0,Q3,0,4,0,California,0,0,0,65,0,2981.55,0.0,0,0,96107
56,15,37.48,0,South El Monte,One Year,United States,0,1,Male,1,DSL,34.04622,-118.053753,0,83.7,1,0,0,,1,0,0,0,Credit Card,1,45645,1,Q3,0,5,0,California,1,1,1,32,0,1199.36,0.0,0,1,91733
